sample_nb,density,max_cycle,avgcycle,nb_attractor,nb_fixed_point,mxc_inhib,avgc_inhib,mxc_exct,avgc_exct,mxc_all,avgc_all,totalInhibition,totalExcitation,totalAutoInhibition,totalAutoExcitation,
1680,0.639,2,1.500,2,1,5,3.357,3,1.750,6,3.852,14,9,1,2,
1681,0.556,1,1.000,4,4,2,1.500,2,1.200,6,3.231,8,12,1,4,
1682,0.472,1,1.000,7,7,4,2.667,1,1.000,6,2.938,8,9,1,4,
1683,0.333,1,1.000,1,1,1,1.000,1,1.000,2,1.333,6,6,1,1,
1684,0.306,1,1.000,1,1,3,3.000,0,0.000,6,3.778,6,5,0,0,
1685,0.611,2,1.500,2,1,2,1.500,6,3.429,6,3.981,8,14,2,2,
1686,0.278,1,1.000,2,2,0,0.000,1,1.000,4,2.400,5,5,0,1,
1687,0.750,1,1.000,3,3,5,2.769,1,1.000,6,3.621,16,11,2,4,
1688,0.361,1,1.000,2,2,2,1.500,2,1.500,3,1.800,7,6,1,1,
1689,0.278,3,1.800,5,3,2,2.000,3,2.333,3,2.400,2,8,0,1,
1690,0.250,1,1.000,2,2,2,1.500,1,1.000,2,1.333,4,5,1,1,
1691,1.000,1,1.000,2,2,1,1.000,4,2.143,6,4.713,17,19,3,3,
1692,0.556,2,1.500,4,2,5,2.667,1,1.000,6,3.190,12,8,3,2,
1693,0.778,2,1.500,4,2,2,1.333,6,3.562,6,4.340,13,15,4,0,
1694,0.583,2,1.250,4,3,2,1.667,4,2.250,6,4.037,10,11,1,1,
1695,0.333,1,1.000,1,1,1,1.000,0,0.000,5,3.286,7,5,1,0,
1696,0.278,1,1.000,2,2,2,1.500,1,1.000,3,1.750,7,3,1,1,
1697,0.389,1,1.000,2,2,1,1.000,1,1.000,6,4.000,8,6,1,1,
1698,0.500,1,1.000,3,3,2,1.500,1,1.000,5,2.765,10,8,1,2,
1699,0.611,1,1.000,5,5,4,2.600,2,1.333,6,3.378,10,12,0,4,
1700,0.750,1,1.000,3,3,4,2.667,4,2.083,6,4.115,11,16,1,4,
1701,0.917,1,1.000,1,1,6,3.708,4,2.600,6,4.613,22,11,4,1,
1702,0.889,4,2.667,3,1,5,3.188,6,3.800,6,4.625,15,17,2,2,
1703,0.389,2,1.333,3,2,4,2.667,4,2.333,5,3.077,6,8,1,1,
1704,0.250,1,1.000,1,1,1,1.000,0,0.000,2,1.250,5,4,3,0,
1705,0.250,1,1.000,2,2,1,1.000,1,1.000,4,2.000,6,3,1,1,
1706,0.333,1,1.000,2,2,1,1.000,1,1.000,4,2.000,5,7,1,2,
1707,0.417,2,1.200,5,4,3,2.000,2,1.250,4,2.100,8,7,1,3,
1708,0.556,2,1.333,3,2,4,2.250,2,1.333,6,3.125,11,9,2,2,
1709,0.944,2,1.500,2,1,5,2.556,5,3.000,6,4.608,17,17,4,2,
1710,0.528,3,2.000,2,1,1,1.000,3,1.667,6,3.600,8,11,1,2,
1711,0.472,4,2.500,2,1,5,3.333,4,4.000,6,3.545,11,6,1,0,
1712,0.306,1,1.000,1,1,0,0.000,2,2.000,6,3.625,4,7,0,0,
1713,0.222,1,1.000,2,2,0,0.000,1,1.000,5,3.000,4,4,0,1,
1714,0.472,2,1.250,4,3,3,2.167,2,1.500,6,3.600,12,5,1,1,
1715,0.306,3,2.000,4,2,0,0.000,3,3.000,6,3.750,3,8,0,0,
1716,0.389,2,1.667,3,1,1,1.000,3,2.500,5,2.667,5,9,2,0,
1717,0.861,2,1.200,5,4,6,3.556,6,3.381,6,4.585,13,18,1,3,
1718,0.750,1,1.000,1,1,4,2.750,3,1.750,6,4.447,14,13,1,2,
1719,0.389,1,1.000,1,1,4,2.000,0,0.000,4,2.556,8,6,2,0,
1720,0.750,1,1.000,2,2,3,1.800,3,2.000,6,4.079,13,14,2,3,
1721,0.861,2,1.333,3,2,2,1.400,4,2.143,6,4.358,14,17,3,2,
1722,0.750,2,1.667,3,1,4,2.417,5,2.714,6,4.168,15,12,3,1,
1723,0.694,2,1.250,4,3,3,2.000,5,2.846,6,3.571,10,15,1,3,
1724,1.000,1,1.000,2,2,6,3.738,4,2.300,6,4.713,21,15,3,3,
1725,0.333,1,1.000,1,1,3,2.000,0,0.000,3,2.286,10,2,2,0,
1726,0.417,2,1.400,5,3,3,2.000,2,1.500,4,2.667,8,7,1,1,
1727,0.361,1,1.000,1,1,2,2.000,0,0.000,5,3.273,8,5,0,0,
1728,0.472,1,1.000,1,1,3,1.750,2,2.000,5,3.000,11,6,2,0,
1729,0.583,2,1.333,6,4,2,2.000,4,2.500,6,3.829,8,13,0,3,
1730,0.833,2,1.500,4,2,5,2.500,6,3.118,6,4.436,14,16,3,2,
1731,0.917,2,1.400,5,3,4,2.000,6,4.000,6,4.557,9,24,2,4,
1732,0.472,1,1.000,3,3,3,2.000,1,1.000,5,2.875,8,9,1,3,
1733,1.000,1,1.000,2,2,5,2.882,3,1.778,6,4.713,18,18,2,4,
1734,1.000,2,1.500,2,1,6,3.250,5,3.238,6,4.713,18,18,4,2,
1735,0.833,1,1.000,5,5,6,3.615,3,1.571,6,4.518,17,13,0,4,
1736,0.333,2,1.500,2,1,2,1.333,1,1.000,5,2.143,7,5,2,1,
1737,0.333,2,1.500,2,1,1,1.000,2,1.500,5,2.429,6,6,2,1,
1738,0.417,4,2.500,2,1,2,2.000,2,1.667,6,3.133,6,9,0,1,
1739,0.583,2,1.250,4,3,5,2.875,2,1.500,6,3.881,13,8,1,2,
1740,0.278,1,1.000,2,2,1,1.000,2,1.500,5,2.333,5,5,1,1,
1741,0.861,2,1.333,3,2,6,2.786,6,2.857,6,4.386,19,12,4,2,
1742,0.389,1,1.000,4,4,2,1.500,1,1.000,4,1.875,7,7,1,3,
1743,0.361,2,1.600,5,2,3,2.000,2,1.333,4,2.111,7,6,1,2,
1744,0.722,3,1.833,6,2,4,2.625,6,2.750,6,4.080,13,13,1,2,
1745,0.361,2,1.500,2,1,1,1.000,2,1.500,4,1.857,8,5,3,1,
1746,0.694,2,1.500,4,2,1,1.000,5,2.933,6,3.783,9,16,2,3,
1747,0.917,1,1.000,3,3,6,3.708,5,2.500,6,4.620,17,16,1,4,
1748,0.389,1,1.000,3,3,2,1.500,1,1.000,3,1.857,7,7,1,2,
1749,0.500,3,2.000,3,1,1,1.000,2,1.500,5,2.091,7,11,3,2,
1750,0.778,3,2.333,3,1,4,2.333,5,3.077,6,4.400,14,14,3,1,
1751,0.278,3,2.000,2,1,1,1.000,3,3.000,4,2.400,5,5,2,0,
1752,0.472,1,1.000,6,6,1,1.000,1,1.000,5,2.750,7,10,1,3,
1753,0.444,3,1.667,3,2,3,2.000,3,2.000,5,2.857,8,8,1,1,
1754,0.278,1,1.000,4,4,0,0.000,1,1.000,3,2.000,4,6,0,2,
1755,0.889,2,1.667,3,1,3,1.571,6,3.961,6,4.461,11,21,4,1,
1756,0.306,2,1.333,3,2,1,1.000,2,2.000,6,3.333,5,6,1,0,
1757,0.972,2,1.250,4,3,6,3.714,6,3.087,6,4.657,16,19,2,4,
1758,0.333,2,1.600,5,2,1,1.000,2,1.500,4,2.143,5,7,1,1,
1759,0.306,1,1.000,2,2,2,2.000,1,1.000,6,3.833,6,5,0,1,
1760,0.750,2,1.667,3,1,1,1.000,5,3.000,6,4.222,11,16,4,1,
1761,0.917,2,1.333,3,2,5,2.750,4,2.111,6,4.620,17,16,2,3,
1762,0.250,1,1.000,1,1,0,0.000,1,1.000,3,2.333,3,6,0,1,
1763,0.361,5,2.333,3,2,1,1.000,5,2.800,5,2.778,3,10,2,1,
1764,0.639,1,1.000,2,2,4,2.300,2,1.333,6,4.016,15,8,2,2,
1765,0.444,1,1.000,4,4,2,1.333,1,1.000,4,1.889,10,6,2,2,
1766,0.222,2,1.333,3,2,1,1.000,2,2.000,2,1.500,5,3,2,0,
1767,0.778,3,2.000,2,1,5,2.846,4,2.167,6,4.225,16,12,3,2,
1768,0.306,1,1.000,3,3,3,3.000,1,1.000,3,1.600,4,7,0,3,
1769,0.472,1,1.000,2,2,2,1.667,2,1.333,6,3.000,8,9,1,2,
1770,0.722,3,2.333,3,1,3,1.750,5,3.500,6,4.285,13,13,2,0,
1771,0.694,1,1.000,2,2,1,1.000,4,2.667,6,3.891,7,18,2,2,
1772,0.639,2,1.333,3,2,5,2.500,3,2.333,6,4.015,13,10,2,0,
1773,0.750,1,1.000,1,1,3,1.500,5,3.286,6,4.134,16,11,5,0,
1774,0.361,2,1.500,4,2,2,1.333,2,1.333,3,1.571,5,8,2,2,
1775,0.361,1,1.000,2,2,1,1.000,1,1.000,4,2.143,5,8,1,2,
1776,0.333,2,1.500,2,1,1,1.000,1,1.000,1,1.000,6,6,4,1,
1777,0.444,2,1.500,2,1,3,1.667,2,1.333,5,2.273,8,8,2,2,
1778,0.889,2,1.600,5,2,5,3.067,6,3.158,6,4.545,15,17,2,3,
1779,0.306,4,2.500,4,2,1,1.000,1,1.000,5,2.000,5,6,1,2,
1780,0.806,1,1.000,2,2,6,3.867,2,1.400,6,4.353,18,11,1,3,
1781,0.861,1,1.000,2,2,4,2.333,5,2.643,6,4.333,12,19,2,4,
1782,0.500,4,2.500,2,1,1,1.000,5,3.750,6,3.278,8,10,3,0,
1783,0.778,3,1.667,3,2,5,2.615,5,3.111,6,4.324,15,13,4,1,
1784,0.361,2,1.200,5,4,4,2.500,2,1.333,5,2.556,6,7,1,2,
1785,0.667,4,2.500,2,1,6,3.667,4,2.286,6,4.117,14,10,2,2,
1786,0.861,1,1.000,2,2,4,2.571,5,3.083,6,4.463,17,14,4,1,
1787,0.583,2,1.500,2,1,2,1.500,4,2.167,6,3.543,10,11,1,2,
1788,0.917,1,1.000,2,2,6,3.970,2,1.667,6,4.557,25,8,5,1,
1789,0.611,1,1.000,2,2,3,1.750,1,1.000,6,3.414,12,10,2,2,
1790,0.278,1,1.000,2,2,1,1.000,1,1.000,2,1.333,3,7,1,1,
1791,0.278,1,1.000,4,4,0,0.000,1,1.000,3,1.750,3,7,0,2,
1792,0.528,4,2.500,2,1,3,1.750,3,2.000,6,3.280,10,9,2,1,
1793,0.556,3,1.667,3,2,4,2.400,3,2.000,6,3.385,10,10,2,1,
1794,0.639,1,1.000,2,2,3,1.750,5,2.600,6,3.367,13,10,2,2,
1795,0.917,2,1.500,2,1,4,2.636,5,2.632,6,4.620,14,19,1,4,
1796,0.528,2,1.667,3,1,3,1.800,1,1.000,4,2.125,10,9,2,4,
1797,0.861,1,1.000,3,3,3,1.750,6,3.375,6,4.578,12,19,2,2,
1798,0.861,1,1.000,2,2,4,2.625,5,2.438,6,4.463,13,18,1,4,
1799,0.833,1,1.000,1,1,6,3.950,3,2.000,6,4.473,22,8,3,1,
1800,0.306,1,1.000,2,2,1,1.000,1,1.000,4,2.400,5,6,1,1,
1801,0.750,2,1.333,3,2,5,2.636,3,1.600,6,3.966,14,13,3,3,
1802,0.944,1,1.000,1,1,6,4.000,4,2.667,6,4.668,22,12,4,1,
1803,0.361,3,2.000,2,1,1,1.000,3,3.000,3,1.857,7,6,3,0,
1804,0.500,2,1.333,3,2,3,2.000,2,1.333,6,3.267,8,10,1,2,
1805,0.389,1,1.000,1,1,3,1.667,2,2.000,4,2.333,8,6,2,0,
1806,0.667,1,1.000,2,2,2,1.250,4,2.778,6,3.871,10,14,3,1,
1807,0.750,1,1.000,2,2,3,1.750,6,3.476,6,4.309,11,16,2,1,
1808,0.556,5,3.000,2,1,1,1.000,6,3.500,6,3.724,7,13,2,2,
1809,0.944,1,1.000,2,2,6,3.640,6,3.444,6,4.575,18,16,3,3,
1810,0.861,2,1.500,2,1,4,2.400,5,3.000,6,4.524,17,14,3,1,
1811,1.000,2,1.333,3,2,6,3.725,5,2.700,6,4.713,21,15,3,3,
1812,0.694,1,1.000,5,5,3,2.500,3,1.556,6,3.714,8,17,0,5,
1813,0.472,2,1.600,5,2,3,1.500,2,1.333,5,2.750,10,7,3,2,
1814,0.611,1,1.000,3,3,2,2.000,4,2.111,6,3.692,8,14,0,3,
1815,0.611,2,1.333,3,2,4,2.400,2,1.250,6,3.762,11,11,1,3,
1816,0.278,1,1.000,4,4,0,0.000,4,2.000,5,2.833,2,8,0,2,
1817,0.417,4,2.500,2,1,1,1.000,3,2.000,6,3.400,5,10,1,1,
1818,0.472,2,1.333,3,2,1,1.000,2,1.500,5,2.385,6,11,2,2,
1819,0.417,1,1.000,2,2,5,2.833,1,1.000,6,2.833,11,4,1,1,
1820,0.333,1,1.000,1,1,3,2.000,0,0.000,5,2.714,8,4,1,0,
1821,0.528,1,1.000,2,2,1,1.000,1,1.000,4,2.214,11,8,4,1,
1822,0.556,1,1.000,2,2,1,1.000,3,1.667,6,3.724,10,10,1,2,
1823,0.278,1,1.000,1,1,1,1.000,0,0.000,4,2.500,7,3,1,0,
1824,0.222,2,1.333,9,6,0,0.000,2,1.333,2,1.333,1,7,0,2,
1825,0.889,1,1.000,4,4,1,1.000,6,3.922,6,4.486,8,24,1,5,
1826,0.778,2,1.333,3,2,3,1.600,4,2.444,6,4.279,13,15,3,1,
1827,0.833,2,1.333,3,2,2,1.500,6,3.000,6,4.410,9,21,1,5,
1828,0.306,1,1.000,1,1,2,1.500,0,0.000,3,2.000,7,4,1,0,
1829,0.944,2,1.333,3,2,6,2.800,5,2.818,6,4.601,18,16,4,2,
1830,0.306,1,1.000,3,3,1,1.000,1,1.000,3,1.500,3,8,1,2,
1831,0.917,1,1.000,2,2,6,4.000,4,2.143,6,4.588,20,13,2,3,
1832,0.556,6,3.000,3,1,2,1.333,4,2.833,5,3.000,7,13,2,0,
1833,0.306,1,1.000,4,4,0,0.000,1,1.000,2,1.500,4,7,0,2,
1834,0.278,2,1.667,3,1,2,1.500,2,2.000,3,2.000,5,5,1,0,
1835,0.306,2,1.500,4,2,2,1.667,1,1.000,5,2.286,7,4,1,2,
1836,0.750,1,1.000,3,3,6,3.591,3,1.800,6,4.458,16,11,0,2,
1837,0.528,5,2.000,4,3,2,2.000,3,1.750,6,3.273,8,11,0,2,
1838,1.000,1,1.000,2,2,4,2.364,6,3.684,6,4.713,13,23,3,3,
1839,0.278,1,1.000,2,2,1,1.000,1,1.000,2,1.333,5,5,1,1,
1840,0.361,2,1.500,2,1,2,1.333,2,1.500,4,2.000,6,7,2,1,
1841,0.361,1,1.000,1,1,3,2.333,0,0.000,5,3.444,10,3,0,0,
1842,0.306,1,1.000,1,1,1,1.000,0,0.000,2,1.250,6,5,3,0,
1843,0.556,7,4.000,2,1,1,1.000,6,4.000,6,3.865,7,13,1,1,
1844,0.389,1,1.000,1,1,3,1.500,0,0.000,5,2.500,9,5,3,0,
1845,0.611,2,1.750,4,1,4,2.333,3,1.600,6,3.705,11,11,2,3,
1846,0.694,1,1.000,3,3,5,2.778,1,1.000,6,4.028,16,9,2,2,
1847,0.250,1,1.000,1,1,3,3.000,0,0.000,5,3.500,6,3,0,0,
1848,0.806,2,1.250,4,3,3,1.833,2,1.500,6,4.442,15,14,2,2,
1849,0.306,2,1.500,2,1,2,1.500,1,1.000,5,2.667,5,6,1,1,
1850,0.278,1,1.000,2,2,2,1.500,1,1.000,6,3.000,5,5,1,1,
1851,0.417,2,1.667,3,1,3,1.667,2,2.000,6,3.462,8,7,2,0,
1852,0.694,2,1.667,3,1,2,1.500,6,3.235,6,4.157,9,16,2,2,
1853,1.000,2,1.333,3,2,6,4.074,4,2.000,6,4.713,23,13,3,3,
1854,0.306,1,1.000,3,3,2,2.000,1,1.000,3,2.000,4,7,0,1,
1855,0.472,1,1.000,2,2,3,1.667,3,2.250,6,3.852,9,8,2,1,
1856,0.917,1,1.000,3,3,4,2.500,6,3.000,6,4.557,13,20,1,5,
1857,0.917,1,1.000,3,3,6,3.364,6,3.800,6,4.620,14,19,2,3,
1858,0.528,1,1.000,2,2,3,2.000,3,2.333,6,3.586,6,13,1,0,
1859,0.306,2,1.500,4,2,1,1.000,1,1.000,1,1.000,5,6,2,2,
1860,0.694,2,1.500,2,1,6,3.720,2,1.333,6,3.986,17,8,3,2,
1861,0.889,1,1.000,1,1,6,3.538,4,2.375,6,4.402,19,13,4,2,
1862,0.833,1,1.000,4,4,6,3.105,3,1.714,6,4.368,17,13,2,3,
1863,0.861,2,1.200,5,4,4,2.364,4,2.364,6,4.408,16,15,3,3,
1864,0.528,1,1.000,2,2,4,3.400,3,2.000,6,3.806,11,8,0,1,
1865,0.583,1,1.000,3,3,1,1.000,5,2.556,6,3.529,7,14,1,3,
1866,0.889,1,1.000,1,1,6,3.684,6,3.167,6,4.469,21,11,5,1,
1867,0.917,5,2.667,3,1,6,3.579,6,3.176,6,4.550,16,17,2,4,
1868,0.250,1,1.000,1,1,0,0.000,0,0.000,3,2.500,5,4,0,0,
1869,0.472,4,2.333,3,1,3,2.000,2,1.333,5,2.938,8,9,1,2,
1870,0.583,1,1.000,2,2,1,1.000,6,3.000,6,3.045,9,12,3,2,
1871,0.972,2,1.500,2,1,5,2.864,6,3.680,6,4.657,18,17,4,2,
1872,0.500,2,1.500,2,1,2,1.200,2,2.000,6,3.062,11,7,4,0,
1873,0.417,1,1.000,2,2,5,3.833,1,1.000,6,3.533,10,5,0,1,
1874,0.778,2,1.500,2,1,4,2.600,3,1.600,6,4.317,16,12,2,3,
1875,0.389,2,1.500,2,1,2,1.333,3,2.333,6,2.923,8,6,2,0,
1876,0.250,1,1.000,1,1,3,2.000,0,0.000,4,2.750,7,2,1,0,
1877,0.917,2,1.333,3,2,6,3.067,6,3.455,6,4.588,16,17,3,2,
1878,0.694,1,1.000,1,1,5,2.357,2,1.500,6,3.691,17,8,5,1,
1879,0.472,1,1.000,2,2,3,2.000,1,1.000,4,2.111,12,5,1,2,
1880,0.444,1,1.000,2,2,3,2.000,4,2.600,6,3.438,9,7,1,1,
1881,0.306,1,1.000,1,1,1,1.000,0,0.000,4,2.333,7,4,1,0,
1882,0.667,1,1.000,2,2,5,2.800,3,1.750,6,4.083,13,11,2,2,
1883,0.694,1,1.000,3,3,4,2.364,4,2.500,6,4.136,14,11,2,1,
1884,0.528,1,1.000,2,2,6,3.364,1,1.000,6,3.300,13,6,3,1,
1885,0.278,1,1.000,1,1,1,1.000,0,0.000,2,1.333,5,5,2,0,
1886,0.583,1,1.000,4,4,4,2.833,1,1.000,6,3.300,12,9,0,4,
1887,0.333,2,1.500,2,1,3,1.667,2,2.000,4,2.167,6,6,2,0,
1888,0.944,1,1.000,3,3,6,3.273,6,2.909,6,4.668,14,20,1,4,
1889,0.667,1,1.000,2,2,4,2.571,3,1.500,6,3.927,11,13,1,4,
1890,0.278,1,1.000,2,2,2,1.500,1,1.000,5,2.571,5,5,1,1,
1891,0.333,1,1.000,1,1,1,1.000,0,0.000,6,3.429,7,5,1,0,
1892,0.389,2,1.333,3,2,2,1.500,2,2.000,5,3.214,8,6,1,0,
1893,0.306,2,1.500,2,1,3,2.000,1,1.000,3,1.800,7,4,1,1,
1894,0.500,2,1.750,4,1,5,2.600,2,1.667,6,3.273,9,9,2,1,
1895,0.389,1,1.000,2,2,3,3.000,3,2.500,6,3.833,7,7,0,0,
1896,0.528,2,1.333,9,6,2,1.500,3,1.800,4,2.286,10,9,2,2,
1897,0.556,1,1.000,4,4,0,0.000,4,2.111,6,3.214,6,14,0,4,
1898,0.361,2,1.333,3,2,2,2.000,2,2.000,6,3.818,6,7,0,0,
1899,0.444,1,1.000,2,2,0,0.000,1,1.000,6,3.524,8,8,0,1,
1900,0.500,1,1.000,1,1,4,1.800,4,2.667,5,2.812,12,6,3,1,
1901,0.667,1,1.000,1,1,6,3.583,1,1.000,6,4.048,13,11,1,3,
1902,0.583,4,2.500,2,1,1,1.000,5,2.714,6,3.148,8,13,3,2,
1903,0.806,3,2.250,4,1,5,2.733,3,1.714,6,4.181,16,13,2,4,
1904,0.333,2,1.333,3,2,2,2.000,2,2.000,6,3.250,6,6,0,0,
1905,0.444,2,1.500,2,1,2,1.250,2,2.000,6,3.000,9,7,3,0,
1906,0.778,2,1.500,4,2,5,2.250,4,2.333,6,4.483,16,12,2,1,
1907,0.500,2,1.250,4,3,2,1.333,4,2.333,6,3.400,10,8,2,1,
1908,0.833,1,1.000,5,5,1,1.000,5,3.042,6,4.235,10,20,1,5,
1909,0.861,3,2.000,2,1,1,1.000,5,3.000,6,4.425,14,17,5,1,
1910,0.417,1,1.000,4,4,4,3.000,1,1.000,5,2.818,8,7,0,2,
1911,0.861,1,1.000,2,2,5,2.909,5,2.882,6,4.366,15,16,2,4,
1912,0.667,2,1.250,4,3,5,2.571,2,1.333,6,3.477,13,11,1,4,
1913,0.306,1,1.000,1,1,1,1.000,0,0.000,5,3.000,7,4,1,0,
1914,0.583,3,1.400,5,4,3,1.800,2,1.333,6,3.744,11,10,2,2,
1915,0.972,5,3.000,2,1,6,3.837,5,3.385,6,4.657,21,14,4,2,
1916,0.444,2,1.250,4,3,2,1.500,2,1.250,5,2.538,7,9,1,3,
1917,0.667,1,1.000,2,2,6,3.524,2,1.500,6,4.145,16,8,2,2,
1918,0.361,2,1.250,4,3,1,1.000,2,1.750,6,2.875,4,9,1,1,
1919,0.722,2,1.333,6,4,4,2.250,4,2.375,6,4.082,11,15,2,3,
1920,0.361,1,1.000,1,1,1,1.000,0,0.000,5,3.100,8,5,2,0,
1921,0.472,2,1.500,2,1,1,1.000,2,1.500,5,2.833,7,10,2,2,
1922,0.389,2,1.500,2,1,0,0.000,4,3.333,5,3.462,6,8,0,0,
1923,0.333,1,1.000,2,2,3,1.500,1,1.000,3,1.714,7,5,3,1,
1924,0.278,1,1.000,4,4,2,1.500,1,1.000,2,1.250,7,3,1,2,
1925,0.778,3,1.750,4,2,6,3.100,5,2.444,6,4.287,13,15,2,2,
1926,0.306,2,1.333,6,4,1,1.000,1,1.000,3,1.333,3,8,1,4,
1927,0.389,2,1.250,4,3,1,1.000,2,1.500,5,2.889,8,6,1,1,
1928,0.500,2,1.500,2,1,2,1.250,3,2.000,6,3.286,10,8,3,1,
1929,0.667,2,1.333,3,2,4,2.167,3,1.857,6,3.852,10,14,2,3,
1930,0.333,2,1.200,5,4,1,1.000,2,1.500,2,1.500,6,6,1,1,
1931,0.528,2,1.500,2,1,4,2.000,2,1.500,6,3.182,10,9,2,1,
1932,0.806,5,3.000,3,1,4,2.125,5,2.800,6,4.389,15,14,3,2,
1933,0.472,2,1.250,4,3,2,1.500,3,1.833,6,3.250,6,11,1,3,
1934,0.333,3,2.000,2,1,1,1.000,3,2.500,4,2.125,6,6,3,0,
1935,0.722,1,1.000,2,2,4,2.250,5,2.667,6,4.259,13,13,1,2,
1936,0.778,3,2.000,2,1,3,1.600,5,3.312,6,4.302,12,16,3,2,
1937,0.333,2,1.667,3,1,2,1.500,4,2.667,4,2.286,5,7,1,0,
1938,0.750,1,1.000,4,4,4,2.200,5,2.583,6,4.215,11,16,2,3,
1939,0.306,2,1.333,3,2,0,0.000,4,3.000,6,4.143,4,7,0,0,
1940,0.861,1,1.000,5,5,6,3.765,2,1.167,6,4.442,16,15,1,5,
1941,0.889,1,1.000,5,5,4,2.571,6,2.875,6,4.479,14,18,1,5,
1942,0.639,4,2.500,2,1,3,1.750,3,1.750,6,3.750,12,11,2,2,
1943,0.806,1,1.000,3,3,5,3.000,6,3.312,6,4.308,13,16,1,4,
1944,0.944,5,3.000,2,1,5,2.538,5,3.375,6,4.668,17,17,4,1,
1945,0.806,3,1.667,3,2,4,2.200,2,1.400,6,4.207,16,13,3,3,
1946,0.611,1,1.000,2,2,0,0.000,6,3.567,6,3.537,2,20,0,5,
1947,0.500,1,1.000,2,2,4,2.500,3,2.000,6,3.467,12,6,1,1,
1948,0.306,1,1.000,2,2,2,1.500,1,1.000,3,1.800,7,4,1,1,
1949,0.556,1,1.000,2,2,2,1.500,3,1.667,6,3.500,10,10,1,2,
1950,0.917,5,2.333,3,2,1,1.000,6,4.113,6,4.530,10,23,3,3,
1951,0.306,2,1.500,2,1,1,1.000,2,2.000,3,1.750,5,6,2,0,
1952,0.250,1,1.000,2,2,0,0.000,1,1.000,3,2.000,2,7,0,1,
1953,0.611,4,1.600,5,4,5,3.111,5,2.167,6,3.514,11,11,0,4,
1954,0.639,1,1.000,1,1,4,2.667,3,1.400,6,3.067,11,12,1,4,
1955,0.361,1,1.000,4,4,2,2.000,1,1.000,4,2.000,5,8,0,3,
1956,0.278,1,1.000,1,1,1,1.000,0,0.000,1,1.000,6,4,3,0,
1957,0.278,1,1.000,1,1,2,2.000,0,0.000,3,2.500,6,4,0,0,
1958,0.472,1,1.000,2,2,3,1.750,3,2.500,5,3.150,10,7,2,0,
1959,0.694,1,1.000,2,2,2,1.400,5,3.462,6,4.027,8,17,3,2,
1960,0.333,1,1.000,2,2,2,1.500,1,1.000,5,2.429,9,3,1,1,
1961,0.833,2,1.200,5,4,2,1.600,4,2.308,6,4.244,15,15,2,4,
1962,0.444,2,1.667,3,1,2,1.333,3,2.000,3,2.091,8,8,2,1,
1963,0.889,2,1.500,2,1,4,2.000,6,3.667,6,4.446,15,17,4,2,
1964,0.611,1,1.000,1,1,4,2.571,2,1.333,6,3.792,12,10,1,2,
1965,0.417,1,1.000,3,3,2,2.000,1,1.000,3,1.800,9,6,0,2,
1966,0.528,2,1.500,4,2,3,1.750,4,2.600,6,3.600,9,10,2,0,
1967,0.583,2,1.667,3,1,5,2.714,2,1.250,6,3.267,12,9,2,3,
1968,0.861,2,1.200,5,4,4,2.778,5,3.000,6,4.434,14,17,1,5,
1969,0.583,1,1.000,2,2,4,2.333,3,2.000,6,3.875,11,10,1,1,
1970,0.611,2,1.500,2,1,3,1.500,3,2.000,6,3.455,13,9,3,1,
1971,0.833,1,1.000,2,2,6,3.214,5,2.167,6,4.439,16,14,2,3,
1972,0.333,1,1.000,2,2,1,1.000,1,1.000,5,2.889,6,6,1,1,
1973,0.333,1,1.000,1,1,3,3.000,0,0.000,4,3.250,6,6,0,0,
1974,0.861,4,2.500,2,1,6,3.724,6,3.417,6,4.495,18,13,3,2,
1975,1.000,1,1.000,5,5,6,3.840,6,3.143,6,4.713,17,19,1,5,
1976,0.389,2,1.333,3,2,2,1.500,2,1.500,4,2.333,8,6,1,1,
1977,0.444,3,2.000,4,2,2,1.500,3,2.000,6,3.562,7,9,1,1,
1978,0.972,3,2.000,2,1,6,3.308,6,3.143,6,4.657,16,19,3,3,
1979,0.556,2,1.400,5,3,4,2.167,4,2.500,6,3.514,11,9,2,1,
1980,0.611,4,2.000,4,2,2,1.250,6,3.000,6,3.629,8,14,3,2,
1981,0.417,1,1.000,1,1,4,2.000,1,1.000,6,3.091,9,6,2,1,
1982,0.917,1,1.000,2,2,3,1.857,4,2.000,6,4.494,16,17,3,3,
1983,0.583,1,1.000,3,3,5,2.571,3,1.750,6,3.481,13,8,2,2,
1984,0.750,1,1.000,2,2,5,2.882,3,2.000,6,4.220,18,9,3,1,
1985,0.389,1,1.000,3,3,0,0.000,2,1.333,6,3.667,8,6,0,2,
1986,0.722,1,1.000,2,2,5,2.800,5,2.333,6,4.207,10,16,2,3,
1987,0.806,2,1.333,3,2,3,2.000,5,2.647,6,4.196,11,18,1,5,
1988,0.472,5,2.667,3,1,1,1.000,2,1.500,6,3.286,7,10,1,2,
1989,0.444,4,2.500,2,1,1,1.000,4,2.500,4,2.364,9,7,2,1,
1990,0.472,2,1.250,4,3,2,2.000,2,1.600,6,3.458,5,12,0,2,
1991,0.278,1,1.000,4,4,0,0.000,1,1.000,3,1.667,5,5,0,2,
1992,0.639,2,1.333,3,2,2,1.250,3,1.750,6,3.812,11,12,3,2,
1993,0.333,2,1.250,4,3,0,0.000,2,1.500,3,2.000,4,8,0,1,
1994,0.917,4,2.200,5,1,6,3.333,4,2.000,6,4.550,18,15,3,3,
